Volume,Block Temp,Block Rate,Iset,Imeasure,Vset,New Block Rate
50,95.0057,0.07699998164167349,1.0429,1.2169,6.3425,0.026499993681902326
50,95.01100000000001,0.026499993682026598,1.0465,1.4801,6.3523,0.0
50,95.01100000000001,0.0,1.0905,1.2867,6.4787,-0.05249998748299049
50,95.0005,-0.05223881241427828,1.167,1.6869,6.67,0.10199006233255775
50,95.021,0.10301513659374285,0.9049,1.9448,5.9839,-0.10301513659374285
50,95.0005,-0.10249997556196241,1.1496,1.8427,6.6339999999999995,0.0
50,95.0005,0.0,1.3447,1.4935,7.1519,-0.05099998784081703
50,94.9903,-0.05099998784057061,1.2978,1.6466,7.0223,0.1034999753235611
50,95.01100000000001,0.10298508733095728,1.0736,1.3109,6.4364,0.04975124991827947
50,95.021,0.05025128614324739,0.8017,1.5043,5.7216,0.03869349033033477
50,95.0287,0.038499990820836744,0.7766,1.0852,5.6507,-0.14099996638279916
50,95.0005,-0.13960386285023244,1.2089,1.8132,6.7907,0.05198016169959504
50,95.01100000000001,0.053030315290787104,1.0438,1.695,6.3579,-0.1429293259741941
50,94.9827,-0.14079603726893736,1.1041,1.8642,6.5213,0.16567166222807708
50,95.016,0.16733678285722234,1.1954,1.3055,6.7603,0.0
50,95.016,0.0,0.9267,1.3189,6.6196,0.02499999403948223
50,95.021,0.02499999403959947,0.8795,1.1282,7.0519,-0.0639999847414258
50,95.0082,-0.06399998474111658,1.1427,1.2249,7.5099,0.0389999907016379
50,95.016,0.03880597493630889,0.8744,1.3109,5.9081,-0.10199006233255775
50,94.9955,-0.10148519738599882,1.3373,1.6896,7.1393,0.024752487167296194
50,95.0005,0.025380707219566326,1.2991,1.5768,5.932,-0.07766496409192489
50,94.9852,-0.07649998176122554,1.4204,1.6144,7.3533,0.07649998176122554
50,95.0005,0.07649998176085591,1.2559,1.3780000000000001,6.9223,0.013499996781352592
50,95.0032,0.013432837477969393,1.1268,2.0093,6.5791,-0.0641791123946484
50,94.9903,-0.06482415912485769,1.4438,1.0906,7.4131,0.16783929571860054
50,95.0237,0.1669999601838948,0.7947,1.5446,5.7109,-0.1669999601838948
50,94.9903,-0.16699996018467794,1.3697,1.7944,7.2172,0.05099998784081703
50,95.0005,0.05099998784057061,1.2851,1.5392,7.0018,0.0
50,95.0005,0.0,1.0676,1.6655,6.43,0.0
50,95.0005,0.0,1.15,1.4183,6.6477,0.052763850450495454
50,95.01100000000001,0.05249998748299795,1.0424,1.4908,6.359,-0.05249998748299795
50,95.0005,-0.05249998748324416,1.4436,0.6286,7.4376,-0.05099998784081703
50,94.9903,-0.05099998784057061,1.3385,1.7165,7.1471,0.14099996638277912
50,95.0185,0.1402985247696669,0.8761,1.7272,5.9255,-0.1402985247696669
50,94.9903,-0.14170862692407762,1.21,1.8319999999999999,6.8028,0.10402016231664207
50,95.01100000000001,0.10349997532357581,1.0765,1.4613,6.4541,-0.10349997532357581
50,94.9903,-0.10349997532406119,1.4208,1.335,7.3643,0.0
50,94.9903,0.0,1.3628,1.2115,7.2113,0.02599999380109193
50,94.9955,0.025870649957539262,1.2811,1.6493,6.9934,0.1402985247696669
50,95.0237,0.14170862692407762,1.0412,0.9751,6.3694,-0.11658298385245393
50,95.0005,-0.11599997234331692,1.008,1.6493,6.2812,0.05249998748299795
50,95.01100000000001,0.05249998748324416,1.2589,1.3324,6.9404,-0.10349997532406119
50,94.9903,-0.0967289779973598,1.1488,1.7756,6.6394,0.1434579528752575
50,95.021,0.16417109117880574,0.9379,1.6547,6.0941,-0.10962564720409447
50,95.0005,-0.10301513659374285,-6.4,6.189,-13.3215,-0.19246242592884605
50,94.9622,-0.1914999543426414,-6.4,6.2803,-13.3224,-1.345999679086937
50,94.693,-1.3459996790932491,-6.4,6.0977,-13.3131,-2.367999435433039
50,94.2194,-2.3679994354215976,-6.4,6.0628,-13.3228,-3.351999200816354
50,93.54899999999999,-3.335323794524493,-6.4,6.0493,-13.3685,-3.9039805810908743
50,92.7643,-3.943218423664142,-6.4,5.9741,-13.3789,-4.181912032844853
50,91.9321,-4.160999007935208,-6.4,6.0225,-13.3907,-4.345998963827576
50,91.0629,-4.345998963847957,-6.4,5.9553,-13.4339,-4.544498916522539
50,90.154,-4.544498916500581,-6.4,6.0171,-13.4523,-4.412998947852772
50,89.2714,-4.391045317791322,-6.4,5.8908,-13.482999999999999,-4.723881179744934
50,88.3219,-4.771359619305682,-6.4,6.0252,-13.5158,-4.447741336542843
50,87.4368,-4.425498944873141,-6.4,5.8855,-13.5423,-4.811498852843122
50,86.4745,-4.811498852865686,-6.4,5.9902,-13.6014,-4.614998899714269
50,85.5515,-4.614998899691971,-6.4,5.8506,-13.6162,-4.430998943561242
50,84.6653,-4.408955767761948,-6.4,5.9983,-13.6472,-4.478607517647582
50,83.7651,-4.523620778619235,-6.4,5.8774,-13.696,-4.392464921785242
50,82.891,-4.370498957986252,-6.4,5.9983,-13.7353,-4.426498944634754
50,82.0057,-4.4264989446555125,-6.4,5.7485,-13.7621,-4.269998981967469
50,81.1517,-4.269998981946838,-6.4,5.8801,-13.7966,-4.489998929494506
50,80.2537,-4.467662242665611,-6.4,5.9043,-13.8453,-4.150746780685826
50,79.4194,-4.192464802934937,-6.4,5.9526,-13.8707,-4.1241230537800755
50,78.5987,-4.103499021644357,-6.4,5.9043,-13.9171,-4.04949903451901
50,77.7888,-4.049499034538,-6.4,5.8962,-13.9503,-3.0824992650853575
50,77.1723,-3.0824992650704637,-6.4,6.001,-13.9927,-3.9659990544265695
50,76.3791,-3.9462691435215813,-6.4,5.8237,-14.0117,-4.064179605827896
50,75.5622,-4.105027565045561,-6.4,5.9231,-14.0536,-3.8869369831837135
50,74.7887,-3.867499077911411,-6.4,5.8344,-14.0996,-3.8769990756464545
50,74.0133,-3.876999075664636,-6.4,5.9499,-14.1295,-3.7844990977180184
50,73.2564,-3.784499097700271,-6.4,5.778,-14.1612,-3.6704991248801093
50,72.5223,-3.6522392565031745,-6.4,5.8774,-14.2048,-3.9417915310277394
50,71.73,-3.9814094011336674,-6.4,5.9473,-14.2376,-3.4799015654235923
50,71.0375,-3.4624991744709943,-6.4,5.9016,-14.2673,-3.7564991043754854
50,70.2862,-3.7564991043936358,-6.4,5.9687,-14.3156,-3.541499155652853
50,69.5779,-3.541499155636748,-6.4,5.8801,-14.3583,-3.4769991710148775
50,68.8825,-3.459701919319355,-6.4,5.9849,-14.3797,-3.4308461943666955
50,68.1929,-3.46532869244198,-6.4,5.9097,-14.4302,-3.4613085895505256
50,67.5041,-3.4439991788817177,-6.4,5.8694,-14.4555,-3.3299992060615726
50,66.8381,-3.3299992060776624,-6.4,5.9741,-14.4969,-3.474499171626715
50,66.1432,-3.4744991716109146,-6.4,5.8156,-14.5307,-3.2989992134534942
50,65.4834,-3.2825874696100867,-6.4,5.9123,-14.5511,-3.2432839821746597
50,64.8315,-3.2758813436817333,-6.4,5.9258,-14.5753,-3.0743736862471227
50,64.2197,-3.058999270673405,-6.4,5.957999999999999,-14.619000000000002,-3.3879991922332584
50,63.5421,-3.3879991922496284,-6.4,5.778,-14.6688,-3.101999260436306
50,62.9217,-3.1019992604222,-6.4,5.8935,-14.7043,-3.185999240394966
50,62.2845,-3.1701496447947544,-6.4,5.9876,-14.7445,-2.8985078202407752
50,61.7019,-2.9276399307086707,-6.4,5.8667,-14.7666,-3.1964843115753254
50,61.0658,-3.1804992417053652,-6.4,5.9473,-14.7944,-3.0174992805678404
50,60.4623,-3.0174992805824203,-6.2634,5.8156,-14.4948,-2.14099948955323
50,60.0341,-2.1409994895434936,-5.9089,5.3644,-13.6592,-3.0124992817607725
50,59.4316,-2.9975128075782123,-6.4,6.0252,-14.8976,-2.8507466203192022
50,58.8586,-2.8649993169415215,-6.4,5.8801,-14.9488,-2.814499328981499
50,58.2957,-2.8286448969918596,-6.4,5.9553,-14.953,-2.8748760802434217
50,57.7236,-2.860499318013568,-6.4,5.9016,-15.0032,-2.760499341855063
50,57.1715,-2.76049934184251,-6.4,5.9768,-15.032,-2.709999353882732
50,56.6295,-2.696517745572445,-6.4,5.872000000000001,-15.0488,-2.7900500954188634
50,56.0687,-2.8180921269162815,-6.4,6.0252,-15.0861,-2.7552780192371418
50,55.5204,-2.741499346371713,-6.4,6.0601,-15.119000000000002,-2.5224993985856936
50,55.0159,-2.5224993985978816,-6.4,5.9661,-15.1505,-2.785499335894734
50,54.4588,-2.7854993358820668,-6.4,5.9365,-15.1678,-2.5419993939372
50,53.9504,-2.5293535458468868,-6.4,6.0089999999999995,-15.1954,-2.6363187331713056
50,53.4205,-2.662815652733506,-6.4,5.8371,-15.2316,-2.5869362106570675
50,52.9057,-2.5739993863070354,-6.4,5.9661,-15.2633,-2.548499392386786
50,52.396,-2.548499392399099,0.2108,3.4195,0.8459,-1.7289995877802924
50,52.0502,-1.7289995877724298,-1.9088,1.4908,-4.368,-0.4079999027247519
50,51.9686,-0.40597019933338785,-1.9257,1.5231,-4.4285,-0.2990050120090748
50,51.9085,-0.30201022972126274,-1.9339,1.4828,-4.4578,-0.2537689950236284
50,51.858000000000004,-0.2524999397989265,-1.9541,1.5016,-4.5302,-0.3849999082083127
50,51.781000000000006,-0.38499990821017294,-1.9632,1.601,-4.5627,-0.45549989140193864
50,51.6899,-0.44656863580011735,-1.983,1.609,-4.6336,-0.4936274602093429
50,51.5892,-0.5111674434025476,-1.9909999999999999,1.6735,-4.6616,-0.4142131418237076
50,51.5076,-0.41005049492933865,-0.1598,0.3465,-0.1805,-0.4944726556500649
50,51.4092,-0.4919998826973781,2.059,2.0335,5.2405,-0.1324999684093507
50,51.3827,-0.1324999684099909,2.6836,2.7749,6.7588,0.7444998224999373
50,51.5316,0.7444998224965518,2.6924,3.0166,6.7942,1.5604996279461265
50,51.8437,1.55273650995048,2.6957,2.8393,6.8199,1.6009952223712525
50,52.1655,1.5930700740886476,2.7172,2.9817,6.9114,3.3792095480823536
50,52.8481,3.46497414961835,2.7181,2.7319,6.9406,2.197969245216442
50,53.2811,2.1649994838312825,2.7495,2.9736,7.0713,3.044499274145185
50,53.89,3.04449927413134,2.4132,2.5009,6.0734,3.192999238726012
50,54.5286,3.1771148197833017,1.9658,2.2886,4.913,3.012438182553706
50,55.1341,3.0427153759768277,1.5723,1.5016,4.1562,3.0211073229352414
50,55.7353,3.005999283309679,1.224,1.5097,3.4708,2.633999372001841
50,56.2621,2.633999372014568,1.0388,1.1766,3.0503,2.223499469884022
50,56.7068,2.223499469873911,1.2531,1.4237,3.6163,2.0694995065905064
50,57.1207,2.0592042341188685,1.0376,1.0423,3.1137,1.8547265969546112
50,57.4935,1.8733679474222242,0.9427,1.1202,2.9072,1.6929658301677861
50,57.8304,1.6844995983816053,1.0719,1.1658,3.2548,1.5024996417740328
50,58.1309,1.5024996417812924,0.9359,1.0745,2.9336,1.41849966180818
50,58.4146,1.4184996618017294,0.8511,1.0718,2.7428,1.4664996503575805
50,58.7079,1.4592041601040617,0.405,0.5104,1.6548,1.1835822355565915
50,58.9458,1.1954780973490946,0.426,0.5614,1.7257,1.086432806418155
50,59.162,1.0809997422680444,0.2634,0.317,1.3424,0.9589997713552775
50,59.3538,0.9589997713599111,0.1471,0.419,1.0679,0.7774998146322684
50,59.5093,0.7814074995245425,-0.005,0.1424,0.6991,0.5859299964280272
50,59.6259,0.5772273194446057,0.0492,0.2095,0.8446,0.6499995458239755
50,59.7572,0.6597993870615123,-0.3158,0.0376,-0.0576,0.3170856155642534
50,59.8203,0.3154999247785364,-0.2335,0.13699999999999998,0.1671,0.31599992465927196
50,59.8835,0.3159999246607988,-0.2981,0.1074,0.0074,0.24249994218432092
50,59.931999999999995,0.24249994218321816,-0.3567,0.1424,-0.1406,0.0979999766348937
50,59.9516,0.09751244983990906,-0.3103,0.1155,-0.0135,0.07213931238154139
50,59.9661,0.07249998271491592,-0.2318,0.043,0.1883,0.04799998855611853
50,59.9757,0.048241234697350616,-0.3642,0.1155,-0.1439,0.048743747558726305
50,59.9854,0.04849998843684287,0.1923,0.0322,1.249,0.07349998247651339
50,60.0001,0.07349998247617916,-0.2036,0.1397,0.2707,0.0
50,60.0001,0.0,-0.2347,0.0269,0.1984,0.036815924939534776
50,60.0075,0.03718595174602695,-0.1859,0.0403,0.3129,-0.012060308674399663
50,60.0051,-0.01199999713896824,-0.3583,0.0349,-0.1063,0.03599999141690472
50,60.0123,0.03599999141707866,-0.2717,0.0295,0.6507,-0.02399999427805244
50,60.0075,-0.0239999942779433,-0.2926,0.231,0.3417,-0.03699999117845743
50,60.0001,-0.036815924939534776,-0.1158,0.1209,0.3023,0.04825871242073723
50,60.0098,0.04874374755897693,-0.3543,0.1988,-0.0837,-0.023618104487349644
50,60.0051,-0.023499994397129853,-0.2575,0.0484,0.1574,-0.02499999403947868
50,60.0001,-0.02499999403959947,-0.3158,0.0484,0.0218,-0.022999994516469884
50,59.9955,-0.02299999451636529,-0.198,0.0322,0.31,0.047999988555851074
50,60.0051,0.04776119992157296,-0.2518,0.1612,0.1765,-0.04776119992157296
50,59.9955,-0.04824123469756295,-0.1285,0.2418,0.4856,0.011557795812949979
50,59.9978,0.011499997258161613,-0.1607,0.0349,0.40299999999999997,-0.011499997258161613
50,59.9955,-0.011499997258217178,-0.1462,0.2471,0.4518,0.0
50,59.9955,0.0,-0.1843,0.0349,0.3543,0.04824123469732869
50,60.0051,0.047524719268161986,-0.2295,0.043,0.25,-0.09752468433155283
50,59.9854,-0.0989950337023029,-0.1118,0.3626,0.5419,0.038190977468926315
50,59.993,0.03799999094006017,-0.2291,0.0403,0.25,0.03549999153609809
50,60.0001,0.03549999153626962,-0.2297,0.0322,0.2465,-0.022999994516469884
50,59.9955,-0.023115591625823415,-0.0524,0.0403,0.693,-0.0507537990044935
50,59.9854,-0.04999996506339085,0.0414,0.13699999999999998,0.9209999999999999,0.0
50,59.9854,0.0,0.0735,0.0376,1.0083,-0.04874374755897693
50,59.9757,-0.048499988436608535,0.1052,0.0349,1.0916,0.12199997091276679
50,60.0001,0.12199997091335626,-0.20800000000000002,0.2579,0.321,0.02499999403959947
50,60.0051,0.024999994039485784,-0.2385,0.1773,0.2404,0.01199999713897165
50,60.0075,0.011940299980402079,-0.2428,0.0457,0.2323,-0.05970149990197504
50,59.9955,-0.06030154337196261,-0.0724,0.2015,0.6558,0.011557795812949979
50,59.9978,0.011499997258161613,-0.147,0.0403,0.4703,-0.03699999117844692
50,59.9904,-0.036999991178625694,0.302,0.0349,1.5958,0.012999996900608778
50,59.993,0.01299999690054966,-0.0993,0.0403,0.5986,-0.01299999690054966
50,59.9904,-0.012935324978765973,-0.1232,0.0403,0.5364,0.02537313745833232
50,59.9955,0.02562815593307697,-0.1554,0.0322,0.4645,0.0
50,59.9955,0.0,-0.1561,0.043,1.1102,-0.050499987959799514
50,59.9854,-0.05049998796004351,-0.1764,0.043,0.5332,0.05049998796004351
50,59.9955,0.05049998795981386,-0.1267,0.0376,0.6751,0.0
50,59.9955,0.0,-0.0776,0.0457,1.2289,0.0
50,59.9955,0.0,-0.0493,0.0322,0.7387,0.0
50,59.9955,0.0,-0.0803,0.1719,0.6615,-0.050499987959799514
50,59.9854,-0.05049998796004351,0.0198,0.0322,0.9125,0.05049998796004351
50,59.9955,0.05049998795981386,-0.1918,0.2444,0.3893,0.03549999153610818
50,60.0026,0.03532338744200661,-0.2791,0.2095,0.183,-0.03532338744200661
50,59.9955,-0.03567841316174931,-0.1461,0.2418,0.5107,-0.02562815593307697
50,59.9904,-0.025499993920285305,0.0065,0.1746,0.8923,0.08549997961509098
50,60.0075,0.08549997961550408,-0.1583,0.0403,0.4864,-0.05999998569509558
50,59.9955,-0.059999985694822726,0.0786,0.0457,1.0745,0.02299999451636529
50,60.0001,0.02288557496244026,-0.0697,0.1558,0.7138,0.06069652490033894
50,60.0123,0.06099998545669547,-0.1822,0.0457,0.4245,-0.06099998545669547
50,60.0001,-0.061306569094511064,-0.0969,0.231,0.6359,0.0
50,60.0001,0.0,-0.0346,0.0457,0.8036,-0.022999994516469884
50,59.9955,-0.02299999451636529,-0.0615,0.1612,0.7288,-0.05049998795981386
50,59.9854,-0.05024876241750037,0.0664,0.043,1.0561,-0.04825871242073723
50,59.9757,-0.04874374755897693,0.1141,0.2713,1.1741,0.12261313818965255
50,60.0001,0.12199997091276679,-0.3085,0.094,0.1255,0.0
50,60.0001,0.0,-0.1811,0.1451,0.442,0.02499999403959947
50,60.0051,0.024999994039485784,-0.1709,0.0457,0.473,0.04849998843665784
50,60.0148,0.048258712420772586,-0.1529,0.1719,0.5236,-0.07313433737990528
50,60.0001,-0.07349998247649876,-0.11,0.4755,0.6213,-0.02299999451647642
50,59.9955,-0.023115591625816813,0.0026,0.2149,0.9137,-0.050753799004479
50,59.9854,-0.05049998796004351,0.1155,0.4002,1.1859,-0.011499997258217178
50,59.9831,-0.011499997258164881,0.1117,0.1827,1.1838,0.08499997973434403
50,60.0001,0.08457712486114309,0.0279,0.0403,0.9733,0.0248756249591327
50,60.0051,0.025125643071627284,-0.0318,0.0376,0.8309,0.04874374755901263
50,60.0148,0.04849998843664406,-0.2075,0.1988,0.3953,-0.04849998843664406
50,60.0051,-0.048499988436878395,-0.2579,0.0349,0.2756,-0.04799998855606936
50,59.9955,-0.047999988555851074,0.1012,0.3197,0.4905,0.011499997258164881
50,59.9978,0.011442787481202456,0.0196,0.2498,0.1634,0.05970149990197504
50,60.0098,0.06030154337196261,-0.0913,0.0322,0.6941,0.02512564307166299
50,60.0148,0.024999994039514205,-0.2529,0.0376,0.2986,-0.060999985456383396
50,60.0026,-0.06099998545667813,-0.0004,0.18,0.9246,0.03599999141704313
50,60.0098,0.03599999141687942,-0.1025,0.051,0.6717,-0.023499994397136532
50,60.0051,-0.023383087461604533,-0.1142,0.0403,0.6449,0.0
50,60.0051,0.0,-0.0711,0.2364,0.7571,-0.08415845636886334
50,59.9881,-0.08629440454658321,0.2544,0.1612,1.5588,0.11015226933299575
50,60.0098,0.10849997413193845,-0.2682,0.1424,0.2655,-0.07149998295331275
50,59.9955,-0.07149998295298761,0.0859,0.1128,1.1435,0.047999988555851074
50,60.0051,0.04776119992157296,-0.063,0.0403,0.7823,0.011940299980402079
50,60.0075,0.012060308674399663,-0.0768,0.1961,0.7456,-0.012060308674399663
50,60.0051,-0.01199999713896824,0.0145,0.1827,0.9823,-0.12149997103196017
50,59.9808,-0.12149997103254723,0.3007,0.18,1.6755,0.16999995946942562
50,60.0148,0.16999995946865254,-0.2858,0.188,0.2434,0.0
50,60.0148,0.0,-0.2546,0.0457,0.3101,-0.048258712420772586
50,60.0051,-0.04874374755901263,-0.1065,0.317,0.6874,0.0
50,60.0051,0.0,0.0442,0.0457,1.0561,0.04849998843664406
50,60.0148,0.048499988436878395,-0.0849,0.0403,0.7339,-0.06099998545667813
50,60.0026,-0.060999985456400736,0.121,0.1692,1.2541,-0.0239999942779433
50,59.9978,-0.023880599960804157,0.0211,0.1853,1.0087,0.011442787481237806
50,60.0001,0.011557795812985685,-0.0673,0.2095,0.7923,0.025125643071627284
50,60.0051,0.02499999403947868,-0.2563,0.2391,0.3133,0.0
50,60.0051,0.0,0.0372,0.0349,1.0594,0.048499988436878395
50,60.0148,0.04849998843665784,-0.0009,0.0403,0.9551,0.0
50,60.0148,0.0,-0.1447,0.2794,0.6064,-0.048258712420772586
50,60.0051,-0.04874374755901263,0.1122,0.2256,1.2455,0.0
50,60.0051,0.0,0.0043,0.2632,0.9778,-0.03649999129767582
50,59.9978,-0.036499991297852176,-0.0423,0.1692,0.8569,0.0
50,59.9978,0.0,-0.1958,0.1719,0.4793,0.059999985694822726
50,60.0098,0.05970149990197504,-0.0428,0.2176,0.8693,0.0
50,60.0098,0.0,0.0539,0.1424,1.0982,-0.023618104487349644
50,60.0051,-0.023499994397129853,-0.1654,0.0376,0.2248,0.023499994397129853
50,60.0098,0.023499994397243398,-0.1787,0.27399999999999997,0.883,0.024999994039634998
50,60.0148,0.02499999403952131,-0.1519,0.1827,0.5966,-0.04849998843665784
50,60.0051,-0.048258712420772586,-0.0656,0.2632,0.8255,-0.07313433737990528
50,59.9904,-0.07386939063063992,0.2658,0.0322,1.6379,0.09748749511798956
50,60.0098,0.0969999768732526,-0.1693,0.1424,0.5611,-0.048499988436608535
50,60.0001,-0.04849998843684287,0.069,0.231,1.1535,0.02499999403959947
50,60.0051,0.024999994039485784,-0.0425,0.2203,0.888,-0.024999994039485784
50,60.0001,-0.0248756249591327,-0.0398,0.0376,0.8892,0.0248756249591327
50,60.0051,0.025125643071627284,0.0143,0.1397,1.0261,0.0
50,60.0051,0.0,0.0751,0.0403,1.1741,0.01199999713896824
50,60.0075,0.01199999713902622,-0.0214,0.1692,0.9353,0.011499997258217178
50,60.0098,0.011499997258164881,-0.0186,0.1424,0.9449,-0.048499988436622316
50,60.0001,-0.04825871242073723,0.0654,0.1773,1.155,0.04825871242073723
50,60.0098,0.04874374755897693,-0.1402,0.0376,0.6465,-0.023618104487349644
50,60.0051,-0.023499994397129853,-0.0463,0.223,0.8866,0.01199999713896824
50,60.0075,0.01199999713902622,-0.0542,0.188,0.8644,0.02399999427805244
50,60.0123,0.0239999942779433,-0.1948,0.3707,0.5139,-0.08399997997276602
50,59.9955,-0.0835820998627792,0.1183,0.2552,1.2961,0.03532338744200661
50,60.0026,0.03567841316174931,0.0363,0.1477,1.0831,-0.03567841316174931
50,59.9955,-0.03549999153609809,0.0417,0.2337,1.1065,-0.025499993920285305
50,59.9904,-0.025499993920408515,0.1398,0.1182,1.3595,0.048499988436878395
50,60.0001,0.04849998843665784,0.0876,0.1236,1.2205,0.07349998247614363
50,60.0148,0.07313433737990528,-0.1138,0.0484,0.7253,0.0
50,60.0148,0.0,-0.10300000000000001,0.1343,0.76,-0.02512564307166299
50,60.0098,-0.024999994039514205,-0.1328,0.2713,0.6859,-0.023499994397129853
50,60.0051,-0.023499994397243398,0.0449,0.2015,1.1281,-0.02499999403959947
50,60.0001,-0.024999994039485784,-0.0572,0.2713,0.8727,0.03699999117845743
50,60.0075,0.036815924939534776,0.0678,0.13699999999999998,1.1898,-0.036815924939534776
50,60.0001,-0.03718595174602695,-0.1011,0.2337,0.7642,0.025125643071627284
50,60.0051,0.02499999403947868,-0.2219,0.1101,0.4739,0.023499994397129853
50,60.0098,0.023499994397243398,-0.1168,0.1424,0.9438,-0.023499994397243398
50,60.0051,-0.023499994397136532,0.0144,0.2015,1.0439,0.04849998843665784
50,60.0148,0.048258712420772586,-0.1145,0.1558,1.0513,-0.036318412440370505
50,60.0075,-0.03668343888461297,0.0657,0.1719,1.2004,-0.012060308674399663
50,60.0051,-0.01199999713896824,0.0394,0.1531,1.1277,-0.09849997651563694
50,59.9854,-0.09849997651611286,0.3777,0.1612,1.9685,0.11049997365513908
50,60.0075,0.1104999736546366,-0.1355,0.3277,0.6898,-0.059999985694822726
50,59.9955,-0.05970149990197504,0.2082,0.0537,1.5394,0.09601991234234555
50,60.0148,0.09698498225657558,-0.1851,0.1719,0.5702,0.0
50,60.0148,0.0,-0.0504,0.1477,0.9061,-0.08499997973431989
50,59.9978,-0.08499997973473057,0.1574,0.2794,1.4218,0.011499997258252705
50,60.0001,0.011499997258200409,0.0712,0.1692,1.2034,0.060999985456400736
50,60.0123,0.06069652490033894,-0.191,0.2203,0.5636,-0.06069652490033894
50,60.0001,-0.06130656909482628,-0.027999999999999997,0.2767,0.9714,-0.03567841316174931
50,59.993,-0.03549999153609809,0.1511,0.2713,1.4084,0.03549999153609809
50,60.0001,0.03549999153626962,0.0067,0.2015,1.0598,0.036999991178625694
50,60.0075,0.03699999117845743,-0.1094,0.223,0.7732,-0.03699999117845743
50,60.0001,-0.036815924939534776,0.013000000000000001,0.043,1.0754,-0.02288557496244026
50,59.9955,-0.023115591625935666,0.1285,0.3734,1.3659,0.06030154337196261
50,60.0075,0.05999998569480567,-0.1414,0.3062,0.6993,-0.03699999117844692
50,60.0001,-0.036999991178625694,0.1267,0.0349,1.3644,0.07349998247647786
50,60.0148,0.07349998247614363,-0.1336,0.2418,0.7245,-0.07349998247614363
50,60.0001,-0.07313433737990528,0.0896,0.188,1.2753,-0.02288557496244026
50,59.9955,-0.023115591625935666,0.1975,0.1639,1.5417,0.08442216072076195
50,60.0123,0.08399997997274215,-0.1402,0.1934,0.7053,-0.03599999141690472
50,60.0051,-0.03333332097101057,-0.0128,0.2821,1.0278,-0.011574069781583074
50,60.0026,-0.013586955394972407,0.0551,0.2391,1.1929,0.05271738693255318
50,60.0123,0.048258712420772586,6.4,6.2024,16.8781,0.3626866119044701
50,60.0852,0.3663318759846443,6.4,6.232,16.8893,1.4185938078253633
50,60.3675,1.4114996634702466,6.4,6.0413,16.9306,3.3949991905643024
50,61.0465,3.394999190580706,6.4,6.1944,17.0096,4.580998907820355
50,61.9627,4.580998907799524,6.4,6.3314,17.112000000000002,5.550998676532467
50,63.0729,5.523383765930843,6.4,6.369,17.1957,6.143284339912999
50,64.3077,6.205028812974717,6.4,6.2857,17.3164,6.573873253266538
50,65.6159,6.540998440495147,6.4,6.3341,17.4497,6.700498402467203
50,66.956,6.700498402499578,6.4,6.2239,17.5863,6.764498387240932
50,68.3089,6.764498387210171,6.4,6.2696,17.7192,6.8264983724282216
50,69.6742,6.792538151346977,6.4,6.2347,17.8623,6.990548126021851
50,71.0793,7.0254983250166525,6.4,6.2615,18.0056,7.029498324062984
50,72.4852,7.064828318850274,6.4,6.3985,18.1542,6.742717574673322
50,73.827,6.708998400472977,6.4,6.2723,18.2848,6.884498358631195
50,75.2039,6.884498358599888,6.4,6.2535,18.4292,6.9239983491822725
50,76.5887,6.889553088687651,6.4,6.2911,18.5694,6.753732176410679
50,77.9462,6.720300265927037,6.4,6.2347,18.7093,6.747528001811077
50,79.3092,6.9187807880600705,6.4,6.2535,18.8486,6.970557430788021
50,80.6824,6.865998363041829,6.4,6.2965,18.9876,6.716998398565708
50,82.0258,6.7169983985351625,6.4,6.232,19.13,6.843998368255819
50,83.3946,6.809951088818328,6.4,6.2562,19.2673,6.409453526975994
50,84.6829,6.473873193841408,6.1649,6.0037,18.7896,6.817591991061494
50,86.0396,6.783498382678261,5.8832,5.915,18.194000000000003,6.453998461237708
50,87.3304,6.453998461268891,5.5561,5.641,17.4654,6.365498482368604
50,88.6035,6.365498482339657,5.2353,5.316,16.753,5.89499859451612
50,89.7825,5.865672365368836,4.8886,5.1011,15.9635,4.481592592641443
50,90.6833,4.526635855788508,4.5126,4.6283,15.083,5.507038448444279
50,91.7792,5.479498693577922,4.1615,4.3731,14.2576,5.066498792045362
50,92.7925,5.066498792069842,3.8734,4.075,13.3999,4.447498939648781
50,93.682,4.469851902424844,3.5149,3.7929,12.6214,3.947741039398511
50,94.4676,3.889106193445029,3.2264,3.5673,12.0144,3.8188092128607822
50,95.23899999999999,3.876384213094111,4.1313,3.2288,14.474,3.1316601524505296
50,95.8622,3.115999257083513,6.4,5.6491,20.5506,3.2489992253735993
50,96.512,3.2489992253892974,6.4,6.2615,20.6163,3.660499127281497
50,97.2441,3.660499127264851,6.3418,6.1245,20.5431,4.259498984451465
50,98.096,4.238308980540887,5.2238,5.5228,17.6499,4.653234404859585
50,99.0313,4.700002792982865,4.263,4.3973,15.1738,4.823118444033967
50,99.9911,4.798998855822698,3.7119999999999997,4.1582,13.7936,4.389498953455643
50,100.869,4.389498953476851,4.2484,3.9272,15.3081,3.8699990773334516
50,101.64299999999999,3.869999077315853,5.6645,5.4208,19.1741,3.469999172683867
50,102.337,3.4527367443308425,0.2173,2.8904,4.6176,3.522388494216386
50,103.045,3.5577910589456514,3.742,2.6244,14.1426,3.0000017827550685
50,103.64200000000001,2.9999981884983113,3.7276,4.1744,14.152000000000001,2.542712032462449
