Heat Sink Temp,Block Temp,Iset,Imeasure
31.6342,94.9928,1.3956,1.8642
31.6342,95.011,1.377,1.4264
31.7411,95.0082,1.4633,1.6816
31.6877,95.0313,1.6797,1.0772
31.6877,95.0005,1.3071,1.7702
31.7944,94.9903,1.545,1.969
31.6877,95.011,1.2978,1.3592
31.6877,95.0032,1.3428,1.8078
31.7944,95.0057,1.191,1.7863
31.6877,94.9827,1.5836,1.6252
31.6342,95.016,1.1181,1.4129
31.6877,94.9903,1.6555,1.421
31.5807,94.9955,1.4998,1.7326
31.6877,95.026,1.1351,1.3915
31.7411,95.0057,1.4098,1.3727
31.6342,95.0005,1.3297,1.7675
31.6342,95.0133,1.103,1.7138
31.5807,94.9955,1.3395,1.9153
31.7411,94.9827,1.5953,1.8911
31.7411,94.998,1.2692,2.0523
31.7944,94.9955,1.5426,1.4962
31.6877,94.9928,1.3494,2.0335
31.6877,94.9955,1.5456,1.7299
31.7944,95.0005,1.2936,1.7138
31.6877,95.0082,1.1126,1.6547
31.7944,95.0005,1.2098,1.7084
31.6877,95.0005,1.3411,2.0549
31.954,95.0057,1.3811,1.4774
31.9008,95.016,1.2898,1.5419
31.7944,94.9852,1.4065,2.0979
31.6342,95.0005,1.342,1.6601
31.6342,95.0032,1.3515,1.5661
31.5807,95.0133,1.2245,1.8293
31.6342,95.0133,1.0966,2.0335
31.6877,94.9955,1.344,1.969
31.7944,94.9955,1.2469,1.8642
31.9008,94.9903,1.4587,2.0603
31.7944,95.021,1.3299,1.1981
31.8477,95.0133,1.3039,1.7272
31.8477,94.9903,1.6908,1.3485
31.7411,94.98,-1.4,1.8481
32.0601,94.9852,-1.3525,1.5016
31.7944,94.998,-1.3084,1.7514
31.7944,94.98,-1.2721,1.6332
31.7411,94.9595,-1.2407,1.6681
31.7411,94.9595,-1.1951,1.4022
31.7944,94.9442,-1.1776,1.6225
31.7944,94.9185,-1.1343,1.3941
31.7411,94.8775,-1.1214,1.515
31.7411,94.8315,-1.0922,1.3539
31.8477,94.806,-1.0766,1.507
31.6877,94.7495,-1.0663,1.1954
31.7944,94.6778,-1.0734,1.4747
31.6877,94.6418,-1.0632,1.3753
31.9008,94.5805,-1.0619,1.3539
31.7411,94.5395,-1.0618,1.4452
31.8477,94.4575,-1.0596,1.3941
31.7411,94.4088,-1.0698,1.4908
31.9008,94.3449,-1.0622,1.2491
31.954,94.2807,-1.0724,1.4989
31.9008,94.2372,-1.0732,1.5123
31.7944,94.1682,-1.0708,1.2786
32.0601,94.0889,-1.0788,1.5043
31.8477,94.0224,-1.072,1.3458
32.1131,93.9711,-1.0777,1.4694
32.0071,93.9149,-1.0682,1.4237
31.8477,93.8534,-1.0697,1.2437
31.8477,93.7741,-1.0771,1.5123
31.6342,93.7408,-1.0704,1.378
31.954,93.6793,-1.0564,1.3646
31.7944,93.6488,-1.0515,1.4801
31.954,93.59,-1.0505,1.3968
31.7944,93.5235,-1.0466,1.464
31.9008,93.4442,-1.046,1.233
31.8477,93.4032,-1.0411,1.4667
32.0601,93.3548,-1.0346,1.2867
31.954,93.2959,-1.0373,1.4022
31.954,93.2346,-1.0227,1.3619
31.954,93.1653,-1.03,1.327
32.0601,93.0915,-1.0298,1.4506
32.0071,93.0352,-1.0309,1.3968
31.954,92.9739,-1.0237,1.4156
32.0071,92.9023,-1.0183,1.3592
32.0601,92.8513,-1.0222,1.4506
32.0071,92.795,-1.0169,1.2222
32.0071,92.7184,-1.0164,1.4022
32.0601,92.6929,-1.0069,1.3377
32.0071,92.6163,-1.0106,1.2894
32.0601,92.5728,-0.9992,1.2625
32.0071,92.504,-1.0054,1.3458
31.954,92.4529,-0.9896,1.2921
32.0071,92.3814,-0.9927,1.2948
32.1131,92.3048,-0.991,1.3753
31.8477,92.2588,-0.9879,1.4049
32.0601,92.1721,-0.9861,1.2571
32.1131,92.1211,-0.9991,1.3727
32.1131,92.0725,-0.985,1.3485
31.954,91.9934,-0.9754,1.4076
31.954,91.9424,-0.9821,1.1766
32.1131,91.8761,-0.9708,1.378
32.0601,91.7995,-0.9894,1.3001
32.1131,91.7382,-0.9885,1.3028
31.954,91.6976,-0.9672,1.3941
31.9008,91.626,-0.9709,1.2786
32.0601,91.5777,-0.9661,1.3834
32.1659,91.4883,-0.9678,1.1175
32.1659,91.4145,-0.9707,1.3968
32.0601,91.3866,-0.9714,1.2357
32.1659,91.3201,-0.9641,1.3404
32.1131,91.2845,-0.9555,1.1766
32.0601,91.2079,-0.962,1.37
32.1131,91.1368,-0.9463,1.2007
32.1659,91.0757,-0.9488,1.3431
32.0601,91.0169,-0.9391,1.2706
32.1131,90.9585,-0.9405,1.1792
32.0601,90.9099,-0.9518,1.3458
32.2715,90.831,-0.9454,1.2491
32.0601,90.7749,-0.9411,1.3431
32.0601,90.6808,-0.9446,1.0611
31.954,90.6578,-0.936,1.3592
32.2715,90.5763,-0.9416,1.2169
32.2715,90.5203,-0.9405,1.276
32.0601,90.4847,-0.932,1.3082
32.2715,90.383,-0.9406,1.1981
32.2715,90.3574,-0.9327,1.3055
32.2187,90.2811,-0.9253,1.2733
32.1131,90.225,-0.9244,1.2437
32.0071,90.154,-0.9321,1.3243
32.0601,90.0979,-0.9188,1.241
32.1131,90.0521,-0.9052,1.1497
32.2187,89.9606,-0.9131,1.3136
32.2187,89.9376,-0.9049,1.0476
32.1131,89.8485,-0.9081,1.2921
32.3768,89.757,-0.9146,1.0557
32.2715,89.7264,-0.9128,1.1792
32.1659,89.64,-0.8949,1.2786
32.1659,89.5791,-0.9097,1.2169
32.1659,89.5433,-0.9061,1.3136
32.2187,89.4493,-0.8947,1.241
32.0601,89.3959,-0.9078,1.3082
32.2187,89.3453,-0.8888,1.2249
32.4818,89.2996,-0.8846,1.2948
32.3768,89.2107,-0.8856,1.0879
32.3242,89.1774,-0.8899,1.2948
32.2187,89.0657,-0.8907,1.1309
32.2187,89.025,-0.8915,1.2867
32.2715,88.9488,-0.8869,1.1524
32.3768,88.8777,-0.8862,1.2786
32.2715,88.8371,-0.8834,1.0987
32.1659,88.7965,-0.8893,1.3028
32.3242,88.7178,-0.8851,1.1819
32.2187,88.6541,-0.8801,1.2921
32.1131,88.5832,-0.8779,1.0208
32.3242,88.5377,-0.8693,1.2518
32.1131,88.4563,-0.866,1.2034
32.2715,88.4029,-0.883,1.2974
32.1131,88.3523,-0.8559,1.0449
32.1659,88.2863,-0.8601,1.2706
32.3242,88.2279,-0.8551,1.1013
32.1659,88.162,-0.8487,1.2195
32.4294,88.091,-0.85,1.1739
32.3242,88.0251,-0.8513,1.0906
32.2187,87.9845,-0.8439,1.2276
32.3242,87.893,-0.8556,1.1416
32.2715,87.8754,-0.8567,1.2571
32.2187,87.8017,-0.8361,0.9563
32.2715,87.7157,-0.85,1.2625
32.4294,87.6725,-0.8427,1.1309
32.1659,87.5813,-0.8445,1.1443
32.4294,87.518,-0.8407,1.2088
32.3242,87.4521,-0.8399,1.1658
32.1659,87.4318,-0.8386,1.2276
32.5343,87.3558,-0.8303,1.1712
32.2715,87.2746,-0.8285,1.147
32.3242,87.2367,-0.8226,1.0449
32.3768,87.1784,-0.8237,1.2007
32.3242,87.1125,-0.8304,1.1604
32.3768,87.0568,-0.8231,1.0637
32.4818,86.9404,-0.8306,1.2061
32.2187,86.9429,-0.8206,1.1255
32.4294,86.8441,-0.8286,1.2303
32.2715,86.8087,-0.824,1.2169
32.5343,86.7277,-0.8209,1.0772
32.2187,86.667,-0.8132,1.1013
32.3242,86.6062,-0.8107,1.1094
32.2715,86.5455,-0.8083,1.1927
32.3242,86.4695,-0.8067,0.9402
32.4818,86.4341,-0.811,1.2007
32.4294,86.3456,-0.7955,1.1658
32.1131,86.2974,-0.8083,1.2115
32.2715,86.2369,-0.8085,0.9966
32.3768,86.1762,-0.8013,1.1739
32.2715,86.0951,-0.7942,1.1013
32.3768,86.0497,-0.7946,1.1685
32.3768,85.9839,-0.7855,1.0342
32.3242,85.9182,-0.7897,1.1846
32.3242,85.8524,-0.7857,0.9187
32.4294,85.7894,-0.7898,1.1658
32.3768,85.741,-0.7844,1.0879
32.3242,85.6881,-0.785,1.1551
32.3242,85.5947,-0.7773,1.0745
32.5343,85.5616,-0.7752,1.1712
32.4294,85.4784,-0.7667,1.0933
32.3768,85.4227,-0.7813,1.053
32.3768,85.352,-0.7726,1.1202
32.3768,85.2939,-0.7749,1.1336
32.4294,85.2257,-0.7859,1.1094
32.4818,85.1702,-0.774,1.1578
32.4818,85.0994,-0.7761,1.0234
32.4818,85.0389,-0.7759,1.1551
32.5343,84.9834,-0.763,0.8999
32.3242,84.9277,-0.7692,1.147
32.4294,84.8673,-0.7646,1.0745
32.3242,84.7863,-0.7626,0.8623
32.5343,84.7436,-0.764,1.1524
32.4294,84.6778,-0.7584,1.0664
32.4294,84.6477,-0.7544,1.0449
32.4294,84.5719,-0.7521,1.1228
32.639,84.486,-0.7538,1.0879
32.4294,84.4609,-0.7328,1.1175
32.3242,84.3878,-0.7335,0.9241
32.639,84.3323,-0.7408,1.139
32.4818,84.2617,-0.7271,0.9697
32.4818,84.1859,-0.7303,1.0879
32.4818,84.1607,-0.7335,1.0449
32.4294,84.0698,-0.7365,0.9509
32.4294,84.012,-0.734,1.0987
32.3768,83.9387,-0.7197,0.9643
32.4294,83.8583,-0.736,1.1175
32.5343,83.8103,-0.7278,0.9858
32.5867,83.7473,-0.7311,0.9563
32.4818,83.697,-0.7306,1.0879
32.3768,83.6139,-0.7217,1.096
32.4818,83.5659,-0.7253,0.8918
32.5343,83.5156,-0.7235,1.0288
32.3242,83.445,-0.7201,1.0825
32.3768,83.3845,-0.7247,1.0396
32.639,83.3468,-0.7114,1.0879
32.4818,83.2534,-0.7118,0.9321
32.4818,83.2031,-0.701,1.0557
32.3768,83.1176,-0.7124,1.0261
32.5343,83.0623,-0.7002,1.0476
32.5867,83.0018,-0.7143,1.0745
32.4818,82.9614,-0.7012,1.0423
32.3242,82.8809,-0.7052,0.9509
32.3242,82.8307,-0.7048,1.0691
32.6913,82.7653,-0.6969,0.9751
32.4818,82.7123,-0.6979,1.0852
32.5343,82.6597,-0.6963,0.8193
32.4294,82.569,-0.6944,1.0584
32.5343,82.5087,-0.687,0.9966
32.4818,82.4509,-0.6924,1.053
32.639,82.3727,-0.6816,0.8596
32.4294,82.3225,-0.6963,1.0745
32.4294,82.2621,-0.6765,0.9214
32.4818,82.1867,-0.6874,1.0315
32.4818,82.1465,-0.6863,1.0234
32.4818,82.0861,-0.6732,0.8166
32.5343,82.0258,-0.6805,1.0208
32.4818,81.968,-0.668,0.9832
32.4294,81.885,-0.6754,0.9187
32.4818,81.8448,-0.6728,1.01
32.5343,81.7644,-0.6668,0.9509
32.4818,81.7141,-0.6671,1.0234
32.5343,81.669,-0.6639,0.8381
32.4294,81.5737,-0.6667,1.0423
32.639,81.5435,-0.665,1.0315
32.2715,81.4631,-0.6496,0.8166
32.4294,81.4178,-0.6595,1.0288
32.3768,81.3575,-0.6443,0.8891
32.4818,81.2921,-0.6568,1.0261
32.4818,81.242,-0.649,0.9939
32.2715,81.1769,-0.6522,0.8918
32.5867,81.1014,-0.6373,0.9751
32.4294,81.0562,-0.6367,0.8945
32.4294,81.0237,-0.6399,1.0154
32.5343,80.9208,-0.6361,0.7521
32.5343,80.8806,-0.6343,1.0073
32.5343,80.7953,-0.6289,0.9026
32.5867,80.7503,-0.6427,0.9106
32.5867,80.6698,-0.6364,1.0046
32.639,80.6197,-0.6229,0.9187
32.4294,80.5646,-0.6319,1.0046
32.5867,80.4691,-0.6251,0.7924
32.5867,80.3991,-0.6382,0.9267
32.4294,80.3564,-0.6255,0.7871
32.4294,80.2987,-0.6212,0.9778
32.5343,80.2537,-0.6226,0.8811
32.5343,80.1833,-0.6213,0.9966
32.5867,80.1307,-0.6224,0.959
32.6913,80.0556,-0.6155,0.8354
32.4818,80.003,-0.6163,0.8139
32.4294,79.9278,-0.6132,0.959
32.5867,79.8677,-0.6088,0.9241
32.4294,79.7975,-0.6101,0.8354
32.3768,79.7373,-0.6057,0.7199
32.5867,79.6971,-0.6,0.9724
32.4818,79.6172,-0.5922,0.8838
32.4294,79.5571,-0.6117,0.967
32.4818,79.502,-0.6023,0.8676
32.5343,79.4268,-0.6042,0.9643
32.5867,79.3568,-0.5892,0.8139
32.4818,79.2991,-0.6044,0.9402
32.5343,79.2365,-0.6031,0.8112
32.4818,79.1765,-0.5965,0.967
32.5867,79.1315,-0.5928,0.9482
32.5343,79.0613,-0.5841,0.9026
32.5343,79.0164,-0.5876,0.9402
32.3242,78.9487,-0.5819,0.7011
32.5867,78.8563,-0.5838,0.9214
32.639,78.8261,-0.5789,0.8596
32.5867,78.7511,-0.5781,0.8381
32.4294,78.7035,-0.5822,0.9267
32.5867,78.631,-0.574,0.8623
32.4818,78.5786,-0.5794,0.9294
32.5343,78.5011,-0.5812,0.7414
32.4818,78.4459,-0.575,0.9294
32.5867,78.396,-0.5659,0.8166
32.639,78.326,-0.5588,0.873
32.5867,78.2762,-0.567,0.8945
32.5343,78.2212,-0.5669,0.7897
32.5343,78.1512,-0.5678,0.8999
32.4294,78.1062,-0.5631,0.8005
32.3768,78.0163,-0.5596,0.9079
32.639,77.9762,-0.5544,0.6823
32.4818,77.9012,-0.5505,0.8864
32.5343,77.8563,-0.5474,0.83
32.5867,77.7865,-0.5439,0.8703
32.5867,77.7165,-0.5506,0.8703
32.639,77.6815,-0.5371,0.6716
32.4818,77.5966,-0.5419,0.8864
32.4818,77.5467,-0.5376,0.8139
32.4818,77.4767,-0.5426,0.8032
32.4294,77.4067,-0.5398,0.8838
32.5867,77.3394,-0.5464,0.8327
32.7435,77.2771,-0.5388,0.865
32.5867,77.2296,-0.5312,0.7172
32.4818,77.1673,-0.5298,0.8891
32.639,77.0973,-0.529,0.7871
32.639,77.0575,-0.5325,0.8569
32.7435,76.9975,-0.5164,0.7387
32.5343,76.9178,-0.5279,0.8703
32.639,76.8828,-0.5166,0.6581
32.4818,76.8155,-0.5124,0.8596
32.4818,76.7283,-0.5124,0.7817
32.4818,76.6583,-0.5151,0.8488
32.5343,76.6135,-0.5213,0.6474
32.5343,76.5411,-0.5173,0.8703
32.4818,76.4789,-0.5138,0.8247
32.4294,76.4191,-0.5113,0.8462
32.5343,76.3717,-0.5113,0.6877
32.5343,76.2994,-0.5126,0.8623
32.5343,76.2596,-0.507,0.7333
32.5343,76.1598,-0.5058,0.8139
32.4818,76.1101,-0.5032,0.8327
32.5867,76.0304,-0.5061,0.693
32.4294,76.0105,-0.5084,0.83
32.5343,75.9258,-0.4956,0.7495
32.4294,75.8709,-0.4955,0.8488
32.5867,75.8013,-0.4864,0.599
32.3242,75.7514,-0.5039,0.8515
32.5343,75.7017,-0.4938,0.7333
32.5343,75.6369,-0.4841,0.7683
32.4818,75.5773,-0.4854,0.822
32.5343,75.5126,-0.4683,0.7656
32.4818,75.4427,-0.4959,0.7521
32.4818,75.388,-0.4782,0.8112
32.5343,75.3333,-0.4781,0.7306
32.5343,75.2834,-0.4725,0.8085
32.2187,75.2165,-0.4585,0.6716
32.5343,75.1565,-0.4691,0.8166
32.4818,75.0993,-0.4614,0.6098
32.5343,75.0247,-0.4625,0.8085
32.5343,74.9552,-0.4657,0.7414
32.4294,74.9005,-0.4616,0.6742
32.4818,74.8458,-0.4643,0.7736
32.6913,74.7887,-0.4563,0.736
32.3768,74.7288,-0.4615,0.8032
32.5343,74.6592,-0.4492,0.599
32.3242,74.5996,-0.4536,0.7871
32.4818,74.5547,-0.4566,0.7521
32.4818,74.4805,-0.4516,0.6339
32.4818,74.4081,-0.4639,0.7226
32.5343,74.3339,-0.4464,0.6286
32.4294,74.2739,-0.4545,0.7736
32.5343,74.2492,-0.4522,0.7092
32.4294,74.1697,-0.4509,0.779
32.3768,74.1127,-0.4419,0.7333
32.4818,74.0456,-0.4436,0.7683
32.2715,73.9835,-0.4397,0.7521
32.5343,73.9239,-0.4334,0.7736
32.4294,73.852,-0.4351,0.7253
32.4294,73.8121,-0.4263,0.6232
32.4818,73.7526,-0.4245,0.5641
32.639,73.688,-0.4366,0.7092
32.4818,73.6259,-0.4292,0.6957
32.3768,73.5565,-0.4189,0.7199
32.4818,73.4944,-0.4281,0.7333
32.4294,73.4374,-0.4185,0.7038
32.4818,73.3852,-0.4119,0.6635
32.6913,73.2912,-0.4218,0.6017
32.4818,73.2564,-0.4129,0.7253
32.4818,73.2042,-0.4097,0.5829
32.4818,73.1373,-0.4168,0.7253
32.4818,73.0777,-0.4125,0.6366
32.4294,72.9984,-0.4171,0.7387
32.4294,72.9512,-0.4146,0.5534
32.4294,72.8818,-0.4101,0.7306
32.5343,72.8348,-0.4033,0.6716
32.3242,72.7604,-0.3936,0.6151
32.4818,72.701,-0.3952,0.7011
32.4818,72.6265,-0.4085,0.6796
32.4818,72.5819,-0.399,0.728
32.639,72.52,-0.3906,0.5399
32.4294,72.4556,-0.3866,0.7199
32.5867,72.4061,-0.3789,0.6044
32.4818,72.3341,-0.3901,0.6796
32.4294,72.2846,-0.3815,0.6823
32.3768,72.2202,-0.3793,0.5748
32.4294,72.1758,-0.3766,0.6689
32.3242,72.1061,-0.3884,0.5963
32.3768,72.0518,-0.3859,0.7172
32.4818,71.9775,-0.3764,0.4889
32.3242,71.9033,-0.3828,0.7118
32.5343,71.8462,-0.3803,0.6339
32.5343,71.8043,-0.3786,0.6232
32.4294,71.7348,-0.3665,0.6635
32.2715,71.6805,-0.3733,0.4943
32.4294,71.6063,-0.3637,0.6796
32.3768,71.5519,-0.3574,0.6178
32.4818,71.5024,-0.3675,0.693
32.5343,71.4552,-0.3507,0.5534
32.3242,71.386,-0.3584,0.6877
32.3768,71.3044,-0.3469,0.5372
32.4294,71.2452,-0.3598,0.6339
32.4294,71.1808,-0.3545,0.6474
32.4294,71.1265,-0.3499,0.6823
32.3768,71.0719,-0.3498,0.5265
32.3768,71.0151,-0.3514,0.6742
32.2715,70.9484,-0.3472,0.6366
32.3768,70.884,-0.3488,0.5614
32.5867,70.8248,-0.3438,0.462
32.3242,70.7803,-0.3397,0.6689
32.5343,70.7111,-0.3314,0.4943
32.3768,70.6419,-0.3396,0.591
32.3768,70.5827,-0.3385,0.6501
32.3768,70.5135,-0.3389,0.6044
32.3768,70.464,-0.328,0.591
32.4818,70.3997,-0.3271,0.5963
32.2715,70.3479,-0.332,0.6125
32.5343,70.2862,-0.3232,0.5104
32.2715,70.2172,-0.3262,0.6151
32.4818,70.148,-0.3208,0.5372
32.3768,70.0888,-0.3156,0.6259
32.3242,70.0345,-0.318,0.4486
32.3768,69.9751,-0.316,0.6366
32.3768,69.9111,-0.3202,0.5883
32.4294,69.832,-0.3212,0.5775
32.5867,69.8024,-0.3176,0.6071
32.3242,69.7233,-0.3073,0.5587
32.3768,69.6742,-0.3103,0.5722
32.2187,69.6049,-0.3035,0.5856
32.2715,69.5261,-0.3002,0.5695
32.2715,69.4866,-0.3019,0.6151
32.3242,69.4224,-0.3013,0.4889
32.4294,69.3609,-0.3065,0.6313
32.4818,69.3164,-0.2971,0.454
32.2715,69.2549,-0.2926,0.5829
32.1659,69.1809,-0.3003,0.5748
32.3242,69.1513,-0.2929,0.4862
32.2187,69.0848,-0.3013,0.5641
32.3242,69.0182,-0.2894,0.5077
32.3242,68.9641,-0.2839,0.5802
32.4294,68.8802,-0.285,0.5614
32.4294,68.826,-0.2778,0.5722
32.3768,68.7643,-0.2791,0.5775
32.3242,68.7102,-0.2802,0.4701
32.4818,68.6485,-0.2718,0.5372
32.4294,68.582,-0.2686,0.4969
32.3768,68.5303,-0.2727,0.5937
32.4294,68.4638,-0.2713,0.5131
32.4818,68.417,-0.2715,0.5775
32.2715,68.3433,-0.2561,0.3895
32.3768,68.2791,-0.2659,0.5641
32.2715,68.235,-0.2632,0.4701
32.2715,68.1612,-0.2657,0.5453
32.2187,68.102,-0.2665,0.5534
32.3242,68.0479,-0.256,0.556
32.4294,67.9838,-0.2583,0.4996
32.3768,67.91,-0.2528,0.5695
32.2715,67.8411,-0.2619,0.5158
32.3242,67.8166,-0.2587,0.4405
32.3768,67.7452,-0.2416,0.3814
32.3768,67.6739,-0.2557,0.5507
32.4294,67.605,-0.2513,0.4996
32.2715,67.5458,-0.2588,0.556
32.1659,67.5017,-0.2473,0.419
32.2715,67.4254,-0.2381,0.5372
32.4294,67.3813,-0.2434,0.4513
32.3242,67.3099,-0.241,0.5238
32.2715,67.2484,-0.24,0.5023
32.2715,67.1919,-0.2419,0.4325
32.1659,67.1328,-0.2345,0.3707
32.3768,67.0862,-0.2373,0.462
32.2187,67.0001,-0.2222,0.4835
32.2715,66.9363,-0.2438,0.4325
32.3242,66.9019,-0.2285,0.5077
32.2187,66.8257,-0.2153,0.4298
32.1659,66.7717,-0.2346,0.5265
32.2187,66.73,-0.2068,0.4271
32.3242,66.6613,-0.2208,0.5319
32.3768,66.617,-0.2133,0.4379
32.2715,66.5383,-0.2189,0.4808
32.3768,66.4745,-0.2169,0.4943
32.2187,66.4451,-0.2002,0.368
32.1659,66.3714,-0.2152,0.4943
32.4294,66.3175,-0.2103,0.4755
32.2187,66.2486,-0.2071,0.3788
32.2715,66.1802,-0.2034,0.4728
32.0601,66.1334,-0.1947,0.419
32.4294,66.0843,-0.1932,0.4835
32.1659,66.0231,-0.1931,0.325
32.2715,65.9543,-0.1881,0.4835
32.1131,65.8758,-0.1912,0.4298
32.2715,65.8193,-0.1825,0.3868
32.0601,65.7578,-0.1927,0.4969
32.2715,65.7188,-0.1822,0.3788
32.2715,65.655,-0.184,0.4513
32.0071,65.5938,-0.1823,0.3331
32.3768,65.5227,-0.1913,0.4271
32.2715,65.4809,-0.1787,0.3492
32.3768,65.4221,-0.1806,0.4701
32.2187,65.356,-0.1679,0.3707
32.3242,65.2871,-0.1737,0.4755
32.1131,65.2284,-0.1685,0.4271
32.3242,65.1698,-0.1647,0.3411
31.9008,65.1255,-0.1566,0.2955
32.0601,65.0423,-0.1639,0.4298
32.1659,64.9884,-0.171,0.4459
32.3768,64.9296,-0.1678,0.3358
32.1659,64.8683,-0.1605,0.4271
32.2715,64.8047,-0.1565,0.4379
32.2187,64.7532,-0.1588,0.4083
32.3242,64.6896,-0.1517,0.3626
32.2715,64.6356,-0.1569,0.4056
32.1659,64.5525,-0.1513,0.3385
32.0071,64.5231,-0.155,0.4271
32.2715,64.4448,-0.1443,0.3976
32.3242,64.386,-0.144,0.3116
32.0071,64.3272,-0.1488,0.4271
32.0071,64.2661,-0.1521,0.3277
32.1659,64.2123,-0.1435,0.4298
32.0601,64.1462,-0.1408,0.2955
32.2715,64.0777,-0.144,0.4029
32.2187,64.0336,-0.129,0.3707
32.1131,63.9749,-0.1372,0.3143
32.0601,63.9163,-0.1219,0.3841
32.1659,63.8478,-0.133,0.3761
32.1659,63.7989,-0.1312,0.4056
32.0071,63.7304,-0.1193,0.2713
32.2715,63.6817,-0.125,0.4379
32.2715,63.6132,-0.1217,0.3573
32.1659,63.5593,-0.1034,0.3546
32.1131,63.486,-0.1164,0.3653
32.3242,63.4469,-0.1047,0.3976
32.0071,63.398,-0.1028,0.2901
32.1131,63.315,-0.1034,0.3492
32.2715,63.271,-0.1113,0.3761
32.3242,63.1928,-0.109,0.2901
31.954,63.1391,-0.1146,0.3814
32.4294,63.0927,-0.1184,0.3358
32.0071,63.0364,-0.1013,0.3895
32.1659,62.9681,-0.1024,0.36
32.1131,62.8948,-0.1067,0.3949
32.3242,62.8558,-0.1021,0.3788
32.1131,62.7947,-0.0948,0.3009
32.1659,62.7335,-0.0931,0.3814
32.1659,62.6653,-0.0835,0.3116
32.1659,62.6166,-0.0936,0.2982
32.0071,62.5481,-0.0937,0.2767
32.1659,62.509,-0.0888,0.3841
32.0601,62.4139,-0.0911,0.2794
32.1131,62.3725,-0.083,0.3895
32.0071,62.3164,-0.0864,0.3009
32.1659,62.27,-0.0812,0.3465
31.954,62.1969,-0.0705,0.2686
32.1659,62.1432,-0.069,0.3734
32.0071,62.0797,-0.0659,0.2418
32.2187,62.0333,-0.07,0.3358
32.0601,61.9724,-0.0658,0.2821
32.1131,61.9138,-0.0614,0.3626
32.0601,61.8457,-0.0638,0.2821
32.2187,61.7993,-0.0564,0.3465
31.7411,61.7237,-0.0613,0.3062
32.1131,61.6701,-0.0578,0.3546
32.0071,61.609,-0.0601,0.2364
32.0071,61.5336,-0.059,0.3626
32.0601,61.4922,-0.0583,0.3331
32.0601,61.4362,-0.0567,0.2498
32.0601,61.3679,-0.0473,0.317
31.954,61.3192,-0.0438,0.2391
31.954,61.2608,-0.047,0.317
31.9008,61.1998,-0.0433,0.3089
31.954,61.1438,-0.0435,0.2418
32.2187,61.0877,-0.0407,0.3304
32.0071,61.0171,-0.0425,0.2847
32.0601,60.9709,-0.0372,0.3385
32.1659,60.9102,-0.0376,0.2176
32.0601,60.8589,-0.0348,0.3304
32.0601,60.8102,-0.0239,0.2847
32.0071,60.7518,-0.0227,0.2632
31.954,60.6764,-0.0241,0.3089
32.0601,60.5986,-0.029,0.223
32.1131,60.5451,-0.03,0.3197
31.954,60.506,-0.0207,0.2364
32.1659,60.4476,-0.0241,0.3438
32.1131,60.3942,-0.0215,0.2203
31.954,60.3407,-0.0163,0.2847
32.0601,60.2677,-0.0121,0.2955
32.0071,60.2239,-0.0031,0.2149
31.954,60.1703,-0.017,0.3035
32.0601,60.1169,-0.0067,0.2821
32.1131,60.044,-0.0027,0.3035
31.954,59.9711,0.1543,0.2015
32.0071,59.9175,-0.2601,0.3573
32.0071,59.8738,0.2282,0.1612
32.0601,59.8009,0.0171,0.2122
31.9008,59.7522,0.0734,0.2364
32.0071,59.7037,1.5129,2.0469
32.0601,59.6648,1.0518,1.3297
32.0071,59.7232,0.2325,0.9187
31.9008,59.8203,-0.0583,0.1746
32.0071,59.9175,-0.3536,0.2364
32.0071,59.9371,0.8159,0.9805
31.954,59.9467,0.8228,0.9993
32.1131,59.9757,0.5758,0.7414
32.0601,60.0295,0.2091,0.7253
31.8477,60.0732,0.3224,0.0833
31.9008,60.1266,0.0017,0.3385
31.954,60.1119,0.5267,0.4593
31.954,60.1217,0.336,0.9563
31.6342,60.0925,0.5946,1.0288
31.954,60.1022,0.2631,0.685
31.9008,60.1119,0.0119,0.7548
31.954,60.0925,0.524,0.5077
32.0071,60.1022,0.2188,0.7092
31.7944,60.0949,0.5382,0.3546
32.1131,60.1096,0.4022,0.4943
31.954,60.078,0.639,0.4916
31.6877,60.0633,0.1992,0.9536
31.8477,60.0659,0.4738,0.7468
31.7411,60.078,0.4341,0.5372
31.8477,60.0732,0.3528,0.591
31.7944,60.0829,0.3396,0.5641
31.7944,60.0925,0.0518,0.6071
31.5807,60.0537,0.5774,0.6313
31.8477,60.0537,0.4623,0.8247
31.6877,60.0537,0.3252,0.6769
31.7944,60.0659,0.2021,0.3465
31.6342,60.0585,0.4276,0.6071
31.6877,60.0633,0.2949,0.3331
31.7411,60.0465,0.4778,0.454
31.7411,60.0415,0.5068,0.3573
31.7944,60.044,0.4652,0.4969
31.7944,60.0148,0.8804,0.3734
31.6342,60.044,0.2922,0.231
31.6342,60.0465,0.229,0.3009
31.7411,60.0367,0.504,0.3922
31.5807,60.0367,0.393,0.6608
31.4735,60.0245,0.666,0.4486
31.4735,60.0148,0.5576,0.6151
31.5272,60.0341,0.6192,0.6554
31.4735,60.0295,0.4712,0.5963
31.6342,60.0341,0.2117,0.779
31.5272,60.0341,0.2472,0.6366
31.5807,60.0148,0.5579,0.916
31.6342,60.0245,0.4533,0.4567
31.4198,60.0367,0.1539,0.5775
31.7944,60.0318,0.3538,0.591
31.5807,60.0245,0.3974,0.6151
31.4735,60.0341,0.2228,0.8408
31.7411,60.0001,0.7527,0.6877
